62,60,NaN,Place,Remove
537,521,494,469,422,405,362,362,329,299,286,255,243,228,216,207,209,208,208,228,246,353,365,390,402,416,391,379,375,376,49,70,79,87,129,156,162,178,174,186,188,212,209,204,195,195,193,185,175,177,184,192,187,183,164,111,99,85,63,41,0
494,483,480,466,450,450,400,397,375,371,368,366,365,365,368,370,370,371,384,384,389,384,383,386,386,385,387,390,383,386,171,281,369,369,424,492,521,549,551,554,550,550,547,551,546,551,551,553,553,533,533,538,531,534,537,530,535,535,533,533,1
576,576,555,555,523,509,476,398,391,391,391,387,391,385,384,383,382,382,379,381,384,381,393,398,401,395,392,397,571,397,83,99,125,187,280,306,355,377,397,434,483,490,508,524,537,545,546,542,540,542,546,547,542,543,542,543,551,537,530,534,1
517,524,515,505,475,445,430,418,418,399,399,390,394,394,396,394,390,390,388,390,385,386,387,388,387,390,390,391,577,389,105,244,244,283,352,391,391,448,471,498,499,509,526,524,539,528,533,533,528,537,537,534,530,530,530,534,528,521,529,513,1
563,581,601,616,650,650,693,703,715,715,724,733,756,777,786,796,798,784,789,779,775,776,769,760,759,756,756,755,759,757,54,54,85,85,103,121,121,138,160,186,186,235,356,372,391,487,499,509,512,518,517,524,520,538,539,535,529,532,531,530,1
628,628,706,706,757,787,784,783,779,789,797,800,800,799,799,799,799,801,804,805,803,803,803,801,797,797,799,799,798,797,64,94,126,163,204,252,303,336,379,421,445,484,507,515,516,519,522,519,517,515,514,514,515,508,508,512,504,492,486,485,1
375,369,382,388,388,384,381,379,386,390,391,391,391,391,394,392,393,393,391,391,393,392,391,393,394,393,393,391,393,393,229,287,327,360,376,425,440,457,467,481,498,503,507,515,514,513,519,513,515,510,509,498,496,501,500,500,497,497,497,497,1
762,774,777,781,783,787,785,785,782,782,787,788,793,790,790,784,783,783,778,777,777,777,778,777,777,776,777,778,778,776,118,135,135,177,255,271,296,301,311,320,324,326,328,328,327,330,332,332,331,331,330,328,325,326,324,325,326,326,326,326,1
555,555,515,502,500,461,429,415,407,402,398,379,380,571,383,381,380,380,380,382,383,384,382,573,381,383,384,384,383,383,153,74,126,157,237,362,385,439,464,478,490,504,505,518,515,492,521,518,534,535,524,526,524,507,519,519,527,520,521,526,1
513,498,421,377,368,368,336,332,329,335,342,334,354,356,358,369,380,379,379,380,382,381,382,382,381,572,572,380,381,382,74,104,264,264,291,291,301,316,356,373,382,406,428,454,481,519,523,529,529,510,502,505,506,510,510,510,508,513,510,509,1
818,818,810,810,805,791,785,783,783,784,787,790,790,790,791,791,790,789,788,789,788,789,788,789,789,789,789,789,790,788,85,109,134,134,134,155,222,237,245,269,286,289,294,297,300,299,300,300,295,295,297,296,296,297,297,298,296,297,296,296,1
586,586,588,590,592,639,716,733,783,809,808,806,808,806,807,806,808,808,809,809,808,807,808,808,809,808,808,809,808,808,96,119,172,237,289,349,440,476,476,490,491,498,501,503,502,502,487,487,487,487,489,489,487,488,485,490,489,489,489,489,1
648,677,677,686,693,705,705,711,711,718,734,743,767,771,771,775,779,783,783,784,783,784,785,783,784,784,784,783,784,784,61,107,123,136,162,178,195,212,223,233,247,251,258,258,263,269,269,278,280,280,277,280,279,281,283,281,283,281,281,281,1
472,474,457,428,416,399,396,390,391,390,391,391,390,391,391,391,390,390,389,388,389,389,391,391,392,392,392,391,388,388,57,106,141,175,216,226,236,261,263,262,263,263,263,262,260,260,258,259,255,255,260,256,256,259,254,258,258,255,257,257,1
837,852,847,827,827,419,815,806,793,779,779,745,724,739,761,762,759,777,773,775,777,776,774,775,774,774,773,775,777,774,132,201,234,304,370,136,494,500,529,537,547,545,547,551,553,549,553,552,551,548,537,534,536,535,536,536,537,539,531,536,1
741,653,559,496,474,429,429,401,704,397,398,407,401,401,401,400,398,411,411,400,416,694,694,435,401,398,407,402,399,697,142,303,331,448,474,526,528,523,527,545,554,550,554,549,512,552,554,554,554,547,553,554,555,555,554,508,555,555,553,554,1
346,358,566,347,564,359,343,344,362,345,360,361,351,360,354,362,356,350,344,570,349,570,342,567,335,567,328,315,279,242,529,535,529,567,527,535,528,522,527,527,535,569,534,535,535,533,537,535,532,537,542,532,521,516,560,509,560,271,152,107,2
742,745,744,750,748,748,746,746,746,745,745,743,738,743,735,748,755,761,760,761,761,763,763,758,761,746,754,731,734,699,280,280,280,280,280,280,280,282,282,280,280,282,280,279,279,282,283,284,284,283,283,282,278,275,266,238,217,187,162,134,2
791,791,791,789,790,790,790,792,789,790,790,791,792,791,794,792,793,790,791,794,799,799,817,817,841,841,841,829,788,707,525,526,526,523,525,525,524,523,523,522,527,527,526,526,525,525,530,528,529,543,543,546,543,532,497,341,300,244,141,78,2
367,367,367,367,367,367,367,367,367,367,367,366,367,369,370,370,372,366,357,351,343,344,340,335,330,330,323,303,271,271,300,299,299,299,297,299,298,297,297,296,298,300,303,303,306,305,306,305,306,303,303,293,294,280,252,231,211,183,131,119,2
777,776,777,778,775,776,778,775,776,781,786,786,785,788,785,783,786,784,782,785,771,759,753,744,712,696,688,645,533,527,498,499,498,499,502,498,498,500,499,498,500,502,498,507,516,514,512,511,518,518,503,447,447,405,341,341,275,275,225,225,2
